title,category,authors,year,venue,ee,url
Cooperative Simultaneous Tracking and Jamming for Disabling a Rogue Drone.,ROBOT;PRIVACY_AND_SECURITY,Savvas Papaioannou; Panayiotis Kolios; Christos G. Panayiotou; Marios M. Polycarpou,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9340835,https://dblp.org/db/conf/iros/iros2020.html#PapaioannouKPP20
Planning for Aerial Robot Teams for Wide-Area Biometric and Phenotypic Data Collection.,ROBOT;PRIVACY_AND_SECURITY,Shashwata Mandal; Tianshuang Gao; Sourabh Bhattacharya,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636549,https://dblp.org/db/conf/iros/iros2021.html#MandalGB21
BRNES: Enabling Security and Privacy-Aware Experience Sharing in Multiagent Robotic and Autonomous Systems.,ROBOT;ROBOT;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY,Md Tamjid Hossain; Hung Manh La; Shahriar Badsha; Anton Netchaev,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341559,https://dblp.org/db/conf/iros/iros2023.html#HossainLBN23
Analysis of Contact Stability and Contact Safety of a Robotic Intravascular Cardiac Catheter under Blood Flow Disturbances.,ROBOT;PRIVACY_AND_SECURITY,Ran Hao; Nate Lombard Poirot; Murat Cenk,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9341527,https://dblp.org/db/conf/iros/iros2020.html#HaoPC20
Effects of fiber number and density on fiber jamming: Towards follow-the-leader deployment of a continuum robot.,ROBOT;PRIVACY_AND_SECURITY,Chen Qian; Tangyou Liu; Liao Wu,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802851,https://dblp.org/db/conf/iros/iros2024.html#QianLW24
Reduced State Value Iteration for Multi-Drone Persistent Surveillance with Charging Constraints.,ROBOT;PRIVACY_AND_SECURITY,Patrick H. Washington; Mac Schwager,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636160,https://dblp.org/db/conf/iros/iros2021.html#WashingtonS21
Industrial Robot Parameter Identification using a Constrained Instrumental Variable Method.,ROBOT;PRIVACY_AND_SECURITY,Ardiani Fabio; Alexandre Janot; Mourad Benoussaad,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981816,https://dblp.org/db/conf/iros/iros2022.html#FabioJM22
Residual Physics Learning and System Identification for Sim-to-real Transfer of Policies on Buoyancy Assisted Legged Robots.,ROBOT;PRIVACY_AND_SECURITY,Nitish Sontakke; Hosik Chae; Sangjoon Lee; Tianle Huang; Dennis W. Hong; Sehoon Ha,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342062,https://dblp.org/db/conf/iros/iros2023.html#SontakkeCLHHH23
BSA - Bi-Stiffness Actuation for optimally exploiting intrinsic compliance and inertial coupling effects in elastic joint robots.,ROBOT;PRIVACY_AND_SECURITY,Dennis Ossadnik; Mehmet Can Yildirim; Fan Wu 0015; Abdalla Swikir; Hugo T. M. Kussaba; Saeed Abdolshah; Sami Haddadin,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981928,https://dblp.org/db/conf/iros/iros2022.html#OssadnikYWSKAH22
"On Safety Testing, Validation, and Characterization with Scenario-Sampling: A Case Study of Legged Robots.",ROBOT;PRIVACY_AND_SECURITY,Bowen Weng; Guillermo A. Castillo; Wei Zhang 0013; Ayonga Hereid,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981359,https://dblp.org/db/conf/iros/iros2022.html#WengCZH22
Evaluation Metrics of Object Detection for Quantitative System-Level Analysis of Safety-Critical Autonomous Systems.,ROBOT;PRIVACY_AND_SECURITY,Apurva Badithela; Tichakorn Wongpiromsarn; Richard M. Murray,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342465,https://dblp.org/db/conf/iros/iros2023.html#BadithelaWM23
Identification of Flexible Joint Robot Inertia Matrix Using Frequency Response Analysis.,ROBOT;PRIVACY_AND_SECURITY,Kiyoung Choi; Junho Song; Wonbum Yun; Deokjin Lee; Sehoon Oh,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802372,https://dblp.org/db/conf/iros/iros2024.html#ChoiSYLO24
Minimizing Safety Interference for Safe and Comfortable Automated Driving with Distributional Reinforcement Learning.,ROBOT;PRIVACY_AND_SECURITY,Danial Kamran; Tizian Engelgeh; Marvin Busch; Johannes Fischer 0007; Christoph Stiller,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636847,https://dblp.org/db/conf/iros/iros2021.html#KamranEB0S21
Domain Adaptation for Outdoor Robot Traversability Estimation from RGB data with Safety-Preserving Loss.,ROBOT;PRIVACY_AND_SECURITY,Simone Palazzo; Dario Calogero Guastella; Luciano Cantelli; Paolo Spadaro; Francesco Rundo; Giovanni Muscato; Daniela Giordano; Concetto Spampinato,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9341044,https://dblp.org/db/conf/iros/iros2020.html#PalazzoGCSRMGS20
EELS: Towards Autonomous Mobility in Extreme Terrain with a Versatile Snake Robot with Resilience to Exteroception Failures.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Rohan Thakker; Michael Paton; Marlin P. Strub; R. Michael Swan; Guglielmo Daddi; Rob Royce; L. Phillipe Tosi; Matthew Gildner; Tiago Vaquero; Marcel Veismann; Peter V. Gavrilov; Eloise Marteau; Joseph Bowkett; Daniel Loret de Mola Lemus; Yashwanth Kumar Nakka; Benjamin Hockman; Andrew L. Orekhov; Tristan Hasseler; Carl Leake; Benjamin Nuernberger; Pedro Proen; William Reid; William Talbot; Nikola Georgiev; Torkom Pailevanian; Avak Archanian; Eric Ambrose; Jay Jasper; Rachel Etheredge; Christiahn Roman; Dan Levine; Kyohei Otsu; Hovhannes Melikyan; Jeremy Nash; Richard Rieber; Kalind C. Carpenter; Abhinandan Jain; Lori Shiraishi; Daniel Pastor; Sarah Yearicks; Michel D. Ingham; Matthew Robinson; Ali Agha; Matthew J. Travers; Howie Choset; Joel Burdick; Masahiro Ono,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341448,https://dblp.org/db/conf/iros/iros2023.html#ThakkerPSSDRTGV23
Walking in Narrow Spaces: Safety-Critical Locomotion Control for Quadrupedal Robots with Duality-Based Optimization.,ROBOT;PRIVACY_AND_SECURITY,Qiayuan Liao; Zhongyu Li 0003; Akshay Thirugnanam; Jun Zeng 0002; Koushil Sreenath,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341896,https://dblp.org/db/conf/iros/iros2023.html#LiaoLTZS23
Exploiting the Kinematic Redundancy of a Backdrivable Parallel Manipulator for Sensing During Physical Human-Robot Interaction.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Arda Yigit; Tan-Sy Nguyen; Cl,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341495,https://dblp.org/db/conf/iros/iros2023.html#YigitNG23
Localization Safety Validation for Autonomous Robots.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Guillermo Duenas Arana; Osama Abdul Hafez; Mathieu Joerger; Matthew Spenko,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9341434,https://dblp.org/db/conf/iros/iros2020.html#AranaHJS20
Data-Driven System Identification of Quadrotors Subject to Motor Delays.,ROBOT;PRIVACY_AND_SECURITY,Jonas Eschmann; Dario Albani; Giuseppe Loianno,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10801441,https://dblp.org/db/conf/iros/iros2024.html#EschmannAL24
An Event-triggered Visual Servoing Predictive Control Strategy for the Surveillance of Contour-based Areas using Multirotor Aerial Vehicles.,ROBOT;VISUAL;PRIVACY_AND_SECURITY,Sotirios N. Aspragkathos; Mario Sinani; George C. Karras; Fotis Panetsos; Kostas J. Kyriakopoulos,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981176,https://dblp.org/db/conf/iros/iros2022.html#AspragkathosSKP22
Safety Correction from Baseline: Towards the Risk-aware Policy in Robotics via Dual-agent Reinforcement Learning.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Linrui Zhang; Zichen Yan; Li Shen 0008; Shoujie Li; Xueqian Wang 0001; Dacheng Tao,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981831,https://dblp.org/db/conf/iros/iros2022.html#ZhangYSLWT22
Real-Time Safety and Control of Robotic Manipulators with Torque Saturation in Operational Space.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Muhammad Ali Murtaza; Sergio Aguilera; Vahid Azimi; Seth Hutchinson 0001,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636794,https://dblp.org/db/conf/iros/iros2021.html#MurtazaAA021
TRAVERSE: Traffic-Responsive Autonomous Vehicle Experience & Rare-event Simulation for Enhanced safety.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Sandeep Thalapanane; Sandip Sharan Senthil Kumar; Guru Nandhan Appiya Dilipkumar Peethambari; Sourang SriHari; Laura Zheng; Julio Poveda; Ming C. Lin,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802298,https://dblp.org/db/conf/iros/iros2024.html#ThalapananeKPSZ24
Null-Space Compliance Variation for Safe Human-Robot Collaboration in Redundant Manipulators using Safety Control Barrier Functions.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Julian M. Salt Ducaju; Bj; Anders Robertsson; Rolf Johansson 0001,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342181,https://dblp.org/db/conf/iros/iros2023.html#DucajuOR023
FogROS2-SGC: A ROS2 Cloud Robotics Platform for Secure Global Connectivity.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Kaiyuan Chen 0001; Ryan Hoque; Karthik Dharmarajan; Edith LLontop; Simeon Adebola; Jeffrey Ichnowski; John Kubiatowicz; Ken Goldberg,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341719,https://dblp.org/db/conf/iros/iros2023.html#ChenHDLAIKG23
Reconfigurable Robot Identification from Motion Data.,ROBOT;PRIVACY_AND_SECURITY,Yuhang Hu; Yunzhe Wang; Ruibo Liu; Zhou Shen; Hod Lipson,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10801809,https://dblp.org/db/conf/iros/iros2024.html#HuWLSL24
Collision detection and identification for a legged manipulator.,ROBOT;PRIVACY_AND_SECURITY,Jessie van Dam; Andreea Tulbure; Maria Vittoria Minniti; Firas Abi-Farraj; Marco Hutter 0001,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981767,https://dblp.org/db/conf/iros/iros2022.html#DamTMA022
Robot Skill Learning with Identification of Preconditions and Postconditions via Level Set Estimation.,ROBOT;PRIVACY_AND_SECURITY,Rin Takano; Hiroyuki Oyama; Yuki Taya,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981933,https://dblp.org/db/conf/iros/iros2022.html#TakanoOT22
Shared Autonomy for Safety Between a Self-reconfigurable Robot and a Teleoperator Using Multi-layer Fuzzy Logic.,ROBOT;PRIVACY_AND_SECURITY,Raul F. G. Azcarate; Daniela Sanchez Cruz; Abdullah Aamir Hayat; Lim Yi; M. A. Viraj J. Muthugala; Qinrui Tang; Palanisamy Povendhan; Kristor Leong Jie Kai Leong; Mohan Rajesh Elara,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981872,https://dblp.org/db/conf/iros/iros2022.html#AzcarateDHYMTPL22
Jammkle: Fibre jamming 3D printed multi-material tendons and their application in a robotic ankle.,ROBOT;PRIVACY_AND_SECURITY,Joshua Pinskier; James Brett; Lauren Hanson; Katrina Lo Surdo; David Howard 0001,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9982171,https://dblp.org/db/conf/iros/iros2022.html#PinskierBHSH22
Segmented Safety Docking Control for Mobile Self-Reconfigurable Robots.,ROBOT;PRIVACY_AND_SECURITY,Zhi Zheng; Tao Jiang 0018; Senqi Tan; Hao Zhang; Jianchuan Ye,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802209,https://dblp.org/db/conf/iros/iros2024.html#Zheng0TZY24
"Time to Danger, an Alternative to Passive Safety for the Locomotion of a Biped Robot in a Crowd.",ROBOT;PRIVACY_AND_SECURITY,Matteo Ciocca; Pierre-Brice Wieber; Thierry Fraichard,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342001,https://dblp.org/db/conf/iros/iros2023.html#CioccaWF23
Robot Team Data Collection with Anywhere Communication.,ROBOT;PRIVACY_AND_SECURITY,Matthew A. Schack; John G. Rogers; Qi Han 0001; Neil T. Dantam,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342349,https://dblp.org/db/conf/iros/iros2023.html#SchackR0D23
Towards intelligent robotic sole deburring: from burrs identification to path planning.,ROBOT;PRIVACY_AND_SECURITY,Alessandra Tafuro; Luigi Cacciani; Andrea Maria Zanchettin; Paolo Rocco,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802795,https://dblp.org/db/conf/iros/iros2024.html#TafuroCZR24
Soft Manipulator Fault Detection and Identification Using ANC-based LSTM.,ROBOT;PRIVACY_AND_SECURITY,Haoyuan Gu; Hanjiang Hu; Hesheng Wang 0001; Weidong Chen 0001,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636868,https://dblp.org/db/conf/iros/iros2021.html#GuHW021
Knowledge Transfer across Imaging Modalities Via Simultaneous Learning of Adaptive Autoencoders for High-Fidelity Mobile Robot Vision.,ROBOT;ROBOT;VISUAL;PRIVACY_AND_SECURITY,Md Mahmudur Rahman 0005; Tauhidur Rahman; Donghyun Kim 0002; Mohammad Arif Ul Alam,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636360,https://dblp.org/db/conf/iros/iros2021.html#RahmanRKA21
Vision-Based Safety System for Barrierless Human-Robot Collaboration.,ROBOT;VISUAL;PRIVACY_AND_SECURITY,Lina Mar; Nicol; Daniel Jaramillo-Ramirez; Carol Mart,2022,IROS,https://doi.org/10.1109/IROS47612.2022.9981689,https://dblp.org/db/conf/iros/iros2022.html#Amaya-MejiaDJM22
"""Safe Skin"" - A Low-Cost Capacitive Proximity-Force-Fusion Sensor for Safety in Robots.",ROBOT;PRIVACY_AND_SECURITY,Zhen Wang; Heyang Gao; Alexander Schmitz; Sophon Somlor; Tito Pradhono Tomo; Shigeki Sugano,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636308,https://dblp.org/db/conf/iros/iros2021.html#WangGSSTS21
Lateral-Direction Localization Attack in High-Level Autonomous Driving: Domain-Specific Defense Opportunity via Lane Detection.,ROBOT;PRIVACY_AND_SECURITY,Junjie Shen 0001; Yunpeng Luo; Ziwen Wan; Qi Alfred Chen,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342017,https://dblp.org/db/conf/iros/iros2023.html#0001LWC23
Kinetic-energy-optimal and Safety-guaranteed Trajectory Planning for Bridge Inspection Robot Manipulator.,ROBOT;ROBOT;ROBOT;PRIVACY_AND_SECURITY,Tianyu Zhang; Yong Chang; Hongguang Wang; Tianlong Wang,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802354,https://dblp.org/db/conf/iros/iros2024.html#ZhangCWW24
L2B: Learning to Balance the Safety-Efficiency Trade-off in Interactive Crowd-aware Robot Navigation.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Mai Nishimura; Ryo Yonetani,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9341519,https://dblp.org/db/conf/iros/iros2020.html#NishimuraY20a
Identification of Dynamic Parameters for Rigid Robots based on Polynomial Approximation.,ROBOT;PRIVACY_AND_SECURITY,Alexander Lomakin; Joachim Deutscher,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9341195,https://dblp.org/db/conf/iros/iros2020.html#LomakinD20
A Safety-Aware Architecture for Task Scheduling and Execution for Human-Robot Collaboration.,ROBOT;PRIVACY_AND_SECURITY,Andrea Pupa; Cristian Secchi,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636855,https://dblp.org/db/conf/iros/iros2021.html#PupaS21
Combining Measurement Uncertainties with the Probabilistic Robustness for Safety Evaluation of Robot Systems.,ROBOT;PRIVACY_AND_SECURITY,Woo-Jeong Baek; Christoph Ledermann; Tamim Asfour; Torsten Kr,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342112,https://dblp.org/db/conf/iros/iros2023.html#BaekLAK23
Towards a Reference Framework for Tactile Robot Performance and Safety Benchmarking.,ROBOT;PRIVACY_AND_SECURITY,Robin Jeanne Kirschner; Alexander Kurdas; K; Philipp Junge; Seyed Ali Baradaran Birjandi; Nico Mansfeld; Saeed Abdolshah; Sami Haddadin,2021,IROS,https://doi.org/10.1109/IROS51168.2021.9636329,https://dblp.org/db/conf/iros/iros2021.html#KirschnerKKJBMA21
Safety-First Tracker: A Trajectory Planning Framework for Omnidirectional Robot Tracking.,ROBOT;PRIVACY_AND_SECURITY,Yue Lin; Yang Liu 0003; Pingping Zhang; Xin Chen 0032; Dong Wang 0004; Huchuan Lu,2024,IROS,https://doi.org/10.1109/IROS58592.2024.10802592,https://dblp.org/db/conf/iros/iros2024.html#LinLZCWL24
Robot Learning in Mixed Adversarial and Collaborative Settings.,ROBOT;PRIVACY_AND_SECURITY,Seung Hee Yoon; Stefanos Nikolaidis,2020,IROS,https://doi.org/10.1109/IROS45743.2020.9341753,https://dblp.org/db/conf/iros/iros2020.html#YoonN20
Towards Autonomous Cybersecurity: An Intelligent AutoML Framework for Autonomous Intrusion Detection.,ROBOT;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY,Li Yang 0010; Abdallah Shami,2024,CCS,https://doi.org/10.1145/3689933.3690833,https://dblp.org/db/conf/autonomouscyber/autonomouscyber2024.html#0010S24
"Autonomous Cybersecurity: Evolving Challenges, Emerging Opportunities, and Future Research Trajectories.",ROBOT;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY,Ali Dehghantanha; Abbas Yazdinejad; Reza M. Parizi,2024,CCS,https://doi.org/10.1145/3689933.3690832,https://dblp.org/db/conf/autonomouscyber/autonomouscyber2024.html#DehghantanhaYP24
PenHeal: A Two-Stage LLM Framework for Automated Pentesting and Optimal Remediation.,ROBOT;PRIVACY_AND_SECURITY,Junjie Huang; Quanyan Zhu,2024,CCS,https://doi.org/10.1145/3689933.3690831,https://dblp.org/db/conf/autonomouscyber/autonomouscyber2024.html#HuangZ24
P3GNN: A Privacy-Preserving Provenance Graph-Based Model for Autonomous APT Detection in Software Defined Networking.,ROBOT;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY,Hedyeh Nazari; Abbas Yazdinejad; Ali Dehghantanha; Fattane Zarrinkalam; Gautam Srivastava 0001,2024,CCS,https://doi.org/10.1145/3689933.3690836,https://dblp.org/db/conf/autonomouscyber/autonomouscyber2024.html#NazariYDZ024
Auto-CIDS: An Autonomous Intrusion Detection System for Vehicular Networks.,ROBOT;PRIVACY_AND_SECURITY,Mohsen Sorkhpour; Abbas Yazdinejad; Ali Dehghantanha,2024,CCS,https://doi.org/10.1145/3689933.3690837,https://dblp.org/db/conf/autonomouscyber/autonomouscyber2024.html#SorkhpourYD24
Automated APT Defense Using Reinforcement Learning and Attack Graph Risk-based Situation Awareness.,ROBOT;PRIVACY_AND_SECURITY,Anhtuan Le; Gregory Epiphaniou; Carsten Maple; Konstantinos G. Kyriakopoulos; Lincoln Kamau Kiarie; Marios Aristodemou; Iain Phillips 0002,2024,CCS,https://doi.org/10.1145/3689933.3690834,https://dblp.org/db/conf/autonomouscyber/autonomouscyber2024.html#LeEMKKA024
Fooling the Eyes of Autonomous Vehicles: Robust Physical Adversarial Examples Against Traffic Sign Recognition Systems.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Wei Jia; Zhaojun Lu; Haichun Zhang; Zhenglin Liu; Jie Wang 0001; Gang Qu 0001,2022,NDSS,https://www.ndss-symposium.org/ndss-paper/auto-draft-228/,https://dblp.org/db/conf/ndss/ndss2022.html#JiaLZL0022
On the Realism of LiDAR Spoofing Attacks against Autonomous Driving Vehicle at High Speed and Long Distance.,ROBOT;VISUAL;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY,Takami Sato; Ryo Suzuki; Yuki Hayakawa; Kazuma Ikeda; Ozora Sako; Rokuto Nagata; Ryo Yoshida; Qi Alfred Chen; Kentaro Yoshioka,2025,NDSS,https://www.ndss-symposium.org/ndss-paper/on-the-realism-of-lidar-spoofing-attacks-against-autonomous-driving-vehicle-at-high-speed-and-long-distance/,https://dblp.org/db/conf/ndss/ndss2025.html#SatoSHISNYCY25
Towards Automated Regulation Analysis for Effective Privacy Compliance.,ROBOT;PRIVACY_AND_SECURITY,Sunil Manandhar; Kapil Singh; Adwait Nadkarni,2024,NDSS,https://www.ndss-symposium.org/ndss-paper/towards-automated-regulation-analysis-for-effective-privacy-compliance/,https://dblp.org/db/conf/ndss/ndss2024.html#ManandharSN24
Automated Expansion of Privacy Data Taxonomy for Compliant Data Breach Notification.,ROBOT;PRIVACY_AND_SECURITY;PRIVACY_AND_SECURITY,Yue Qin; Yue Xiao 0007; Xiaojing Liao,2025,NDSS,https://www.ndss-symposium.org/ndss-paper/automated-expansion-of-privacy-data-taxonomy-for-compliant-data-breach-notification/,https://dblp.org/db/conf/ndss/ndss2025.html#Qin0L25
Drone Security and the Mysterious Case of DJI's DroneID.,ROBOT;PRIVACY_AND_SECURITY,Nico Schiller; Merlin Chlosta; Moritz Schloegel; Nils Bars; Thorsten Eisenhofer; Tobias Scharnowski; Felix Domke; Lea Sch; Thorsten Holz,2023,NDSS,https://www.ndss-symposium.org/ndss-paper/drone-security-and-the-mysterious-case-of-djis-droneid/,https://dblp.org/db/conf/ndss/ndss2023.html#SchillerCSBESDS23
Let's Authenticate: Automated Certificates for User Authentication.,ROBOT;PRIVACY_AND_SECURITY,James Conners; Corey Devenport; Stephen Derbidge; Natalie Farnsworth; Kyler Gates; Stephen Lambert; Christopher McClain; Parker Nichols; Daniel Zappala,2022,NDSS,https://www.ndss-symposium.org/ndss-paper/auto-draft-251/,https://dblp.org/db/conf/ndss/ndss2022.html#ConnersDDFGLMNZ22
Un-Rocking Drones: Foundations of Acoustic Injection Attacks and Recovery Thereof.,ROBOT;AUDIO;PRIVACY_AND_SECURITY,Jinseob Jeong; Dongkwan Kim 0001; Joon-Ha Jang; Juhwan Noh; Changhun Song; Yongdae Kim,2023,NDSS,https://www.ndss-symposium.org/ndss-paper/un-rocking-drones-foundations-of-acoustic-injection-attacks-and-recovery-thereof/,https://dblp.org/db/conf/ndss/ndss2023.html#JeongKJNSK23
Too Afraid to Drive: Systematic Discovery of Semantic DoS Vulnerability in Autonomous Driving Planning under Physical-World Attacks.,ROBOT;PRIVACY_AND_SECURITY,Ziwen Wan; Junjie Shen 0001; Jalen Chuang; Xin Xia 0007; Joshua Garcia; Jiaqi Ma 0003; Qi Alfred Chen,2022,NDSS,https://www.ndss-symposium.org/ndss-paper/auto-draft-214/,https://dblp.org/db/conf/ndss/ndss2022.html#Wan0CXGMC22
Automated Mass Malware Factory: The Convergence of Piggybacking and Adversarial Example in Android Malicious Software Generation.,ROBOT;PRIVACY_AND_SECURITY,Heng Li 0008; Zhiyuan Yao; Bang Wu; Cuiying Gao; Teng Xu; Wei Yuan; Xiapu Luo,2025,NDSS,https://www.ndss-symposium.org/ndss-paper/automated-mass-malware-factory-the-convergence-of-piggybacking-and-adversarial-example-in-android-malicious-software-generation/,https://dblp.org/db/conf/ndss/ndss2025.html#0008YWGXYL25
ReqsMiner: Automated Discovery of CDN Forwarding Request Inconsistencies and DoS Attacks with Grammar-based Fuzzing.,ROBOT;PRIVACY_AND_SECURITY,Linkai Zheng; Xiang Li 0108; Chuhan Wang; Run Guo; Haixin Duan; Jianjun Chen 0005; Chao Zhang 0008; Kaiwen Shen,2024,NDSS,https://www.ndss-symposium.org/ndss-paper/reqsminer-automated-discovery-of-cdn-forwarding-request-inconsistencies-and-dos-attacks-with-grammar-based-fuzzing/,https://dblp.org/db/conf/ndss/ndss2024.html#ZhengLWGDC0S24
Cooperative driving of connected autonomous vehicles using responsibility-sensitive safety (RSS) rules.,ROBOT;ROBOT;PRIVACY_AND_SECURITY,Mohammad Khayatian; Mohammadreza Mehrabian; Harshith Allamsetti; Kai-Wei Liu; Po-Yu Huang; Chung-Wei Lin; Aviral Shrivastava,2021,ICCPS,https://doi.org/10.1145/3450267.3450530,https://dblp.org/db/conf/iccps/iccps2021.html#KhayatianMALHLS21
DOME: Drone-assisted Monitoring of Emergent Events For Wildland Fire Resilience.,ROBOT;PRIVACY_AND_SECURITY,Fangqi Liu; Janine Ann Baijnath-Rodino; Tung-Chun Chang; Tirtha Banerjee; Nalini Venkatasubramanian,2023,ICCPS,https://doi.org/10.1145/3576841.3585929,https://dblp.org/db/conf/iccps/iccps2023.html#LiuBCBV23
Effects of Learning-Based Action-Space Attacks on Autonomous Driving Agents.,ROBOT;PRIVACY_AND_SECURITY,Yuting Wu; Xin Lou; Pengfei Zhou; Rui Tan 0001; Zbigniew Kalbarczyk; Ravishankar K. Iyer,2023,ICCPS,https://doi.org/10.1145/3576841.3589615,https://dblp.org/db/conf/iccps/iccps2023.html#WuLZTKI23
Poster Abstract: Scheduling Dynamic Software Updates in Safety-critical Embedded Systems - the Case of Aerial Drones.,ROBOT;PRIVACY_AND_SECURITY,Ahmed El Yaacoub; Luca Mottola; Thiemo Voigt; Philipp R,2022,ICCPS,https://doi.org/10.1109/ICCPS54341.2022.00033,https://dblp.org/db/conf/iccps/iccps2022.html#YaacoubMVR22
Automated Features and Requirements Identification for Improving CPS Software Reuse using Topic Modeling.,ROBOT;PRIVACY_AND_SECURITY,Md. Al Maruf; Akramul Azim,2023,ICCPS,https://doi.org/10.1145/3576841.3589626,https://dblp.org/db/conf/iccps/iccps2023.html#MarufA23
Dynamic Simplex: Balancing Safety and Performance in Autonomous Cyber Physical Systems.,ROBOT;PRIVACY_AND_SECURITY,Baiting Luo; Shreyas Ramakrishna; Ava Pettet; Christopher B. Kuhn; Gabor Karsai; Ayan Mukhopadhyay,2023,ICCPS,https://doi.org/10.1145/3576841.3585934,https://dblp.org/db/conf/iccps/iccps2023.html#LuoRPKKM23
Integrating the Simplex Architecture to Enhance Safety in Deep Learning Autonomous Systems.,ROBOT;PRIVACY_AND_SECURITY,Niko Salamini; Federico Nesti; Mauro Marinoni; Giorgiomaria Cicero; Gabriele Serra; Alessandro Biondi 0001; Giorgio C. Buttazzo,2025,ICCPS,https://doi.org/10.1145/3716550.3725155,https://dblp.org/db/conf/iccps/iccps2025.html#SalaminiNMCS0B25
Privacy Property Graph: Towards Automated Privacy Threat Modeling via Static Graph-based Analysis.,ROBOT;PRIVACY_AND_SECURITY,Immanuel Kunz; Konrad Weiss; Angelika Schneider; Christian Banse,2023,PETS,https://doi.org/10.56553/popets-2023-0046,https://dblp.org/db/journals/popets/popets2023.html#KunzWSB23
Automated Extraction and Presentation of Data Practices in Privacy Policies.,ROBOT;PRIVACY_AND_SECURITY,Duc Bui; Kang G. Shin; Jong-Min Choi; Junbum Shin,2021,PETS,https://doi.org/10.2478/popets-2021-0019,https://dblp.org/db/journals/popets/popets2021.html#BuiSCS21
Privadome: Delivery Drones and Citizen Privacy.,ROBOT;PRIVACY_AND_SECURITY,Gokulnath Pillai; Ajith Suresh; Eikansh Gupta; Vinod Ganapathy; Arpita Patra,2024,PETS,https://doi.org/10.56553/popets-2024-0039,https://dblp.org/db/journals/popets/popets2024.html#PillaiSGGP24
