title,category,authors,year,venue,ee,url
Privacy and integrity preserving skyline queries in tiered sensor networks.,ROBOT;PRIVACY,Jinguo Li; Yaping Lin; Gang Wang; Rui Li 0020; Bo Yin 0004,2014,scn,https://doi.org/10.1002/sec.852,https://dblp.org/db/journals/scn/scn7.html#LiLWLY14
Using an autonomous robot to maintain privacy in assistive environments.,ROBOT;PRIVACY,Christopher Armbrust; Syed Atif Mehdi; Max Reichardt; Jan Koch; Karsten Berns,2011,scn,https://doi.org/10.1002/sec.253,https://dblp.org/db/journals/scn/scn4.html#ArmbrustMRKB11
Distributed access control with adaptive privacy preserving property for wireless sensor networks.,ROBOT;PRIVACY,Changsha Ma; Kaiping Xue; Peilin Hong,2014,scn,https://doi.org/10.1002/sec.777,https://dblp.org/db/journals/scn/scn7.html#MaXH14
"""I spy, with my little sensor"": fair data handling practices for robots between privacy, copyright and security.",ROBOT;ROBOT;PRIVACY,Burkhard Schafer 0001; Lilian Edwards,2017,connection,https://doi.org/10.1080/09540091.2017.1318356,https://dblp.org/db/journals/connection/connection29.html#SchaferE17
A Lightweight and Secure Three-Factor Authentication Protocol With Adaptive Privacy-Preserving Property for Wireless Sensor Networks.,ROBOT;PRIVACY,Yi Li; Yuling Tian,2022,sj,https://doi.org/10.1109/JSYST.2022.3152561,https://dblp.org/db/journals/sj/sj16.html#LiT22
A Lightweight Data Aggregation Protocol With Privacy-Preserving for Healthcare Wireless Sensor Networks.,ROBOT;PRIVACY,Bo Zhang 0020,2021,sj,https://doi.org/10.1109/JSYST.2020.2980015,https://dblp.org/db/journals/sj/sj15.html#Zhang21
PDLHR: Privacy-Preserving Deep Learning Model With Homomorphic Re-Encryption in Robot System.,ROBOT;PRIVACY,Yange Chen; Baocang Wang; Zhili Zhang,2022,sj,https://doi.org/10.1109/JSYST.2021.3078637,https://dblp.org/db/journals/sj/sj16.html#ChenWZ22
Protecting source-location privacy based on multirings in wireless sensor networks.,ROBOT;PRIVACY,Lin Yao 0001; Lin Kang; Fangyu Deng; Jing Deng 0001; Guowei Wu,2015,concurrency,https://doi.org/10.1002/cpe.3075,https://dblp.org/db/journals/concurrency/concurrency27.html#YaoKDDW15
Fake source-based source location privacy in wireless sensor networks.,ROBOT;PRIVACY,Arshad Jhumka; Matthew Bradbury; Matthew Leeke,2015,concurrency,https://doi.org/10.1002/cpe.3242,https://dblp.org/db/journals/concurrency/concurrency27.html#JhumkaBL15
Phantom walkabouts: A customisable source location privacy aware routing protocol for wireless sensor networks.,ROBOT;PRIVACY,Chen Gu; Matthew Bradbury; Arshad Jhumka,2019,concurrency,https://doi.org/10.1002/cpe.5304,https://dblp.org/db/journals/concurrency/concurrency31.html#GuBJ19
Awareness based gannet optimization for source location privacy preservation with multiple assets in wireless sensor networks.,ROBOT;PRIVACY,Mintu Singh; Maheshwari Prasad Singh,2024,concurrency,https://doi.org/10.1002/cpe.8191,https://dblp.org/db/journals/concurrency/concurrency36.html#SinghS24
Enhancing healthcare security: Time-based authentication for privacy-preserving IoMT sensor monitoring framework leveraging blockchain technology.,ROBOT;PRIVACY,Aashima Sharma; Sanmeet Kaur; Maninder Singh,2024,concurrency,https://doi.org/10.1002/cpe.8213,https://dblp.org/db/journals/concurrency/concurrency36.html#SharmaKS24
A privacy-aware two-factor authentication protocol based on elliptic curve cryptography for wireless sensor networks.,ROBOT;PRIVACY,Qi Jiang 0001; Neeraj Kumar 0001; Jianfeng Ma 0001; Jian Shen 0001; Debiao He; Naveen K. Chilamkurti,2017,ijnm,https://doi.org/10.1002/nem.1937,https://dblp.org/db/journals/ijnm/ijnm27.html#JiangKMSHC17
An Optimal Algorithm towards Successive Location Privacy in Sensor Networks with Dynamic Programming.,ROBOT;PRIVACY,Baokang Zhao; Dan Wang 0002; Zili Shao; Jiannong Cao 0001; Keith C. C. Chan; Jinshu Su,2010,ieicet,https://doi.org/10.1587/transinf.E93.D.531,https://dblp.org/db/journals/ieicet/ieicet93d.html#ZhaoWSCCS10
Secure Message Distribution Scheme with Configurable Privacy in Heterogeneous Wireless Sensor Networks.,ROBOT;PRIVACY,Yahui Li; Jianfeng Ma 0001; Sang-Jae Moon,2010,ieicet,https://doi.org/10.1587/transinf.E93.D.484,https://dblp.org/db/journals/ieicet/ieicet93d.html#LiMM10
Privacy preserving solution for the asynchronous localization of underwater sensor networks.,ROBOT;PRIVACY,Haiyan Zhao; Jing Yan 0001; Xiaoyuan Luo; Xinping Guan,2020,ieeejas,https://doi.org/10.1109/JAS.2020.1003312,https://dblp.org/db/journals/ieeejas/ieeejas7.html#ZhaoYLG20
Providing Source Location Privacy in Wireless Sensor Networks: A Survey.,ROBOT;PRIVACY,Mauro Conti; Jeroen Willemsen; Bruno Crispo,2013,comsur,https://doi.org/10.1109/SURV.2013.011413.00118,https://dblp.org/db/journals/comsur/comsur15.html#ContiWC13
Staircase based differential privacy with branching mechanism for location privacy preservation in wireless sensor networks.,ROBOT;PRIVACY,Bodhi Chakraborty; Shekhar Verma; Krishna Pratap Singh,2018,compsec,https://doi.org/10.1016/j.cose.2018.03.002,https://dblp.org/db/journals/compsec/compsec77.html#ChakrabortyVS18
Securing the Internet of Robotic Things (IoRT) against DDoS Attacks: A Federated Learning with Differential Privacy Clustering Approach.,ROBOT;ROBOT;PRIVACY,Matilda Nkoom; Sena G. Hounsinou; Garth V. Crosby,2025,compsec,https://doi.org/10.1016/j.cose.2025.104493,https://dblp.org/db/journals/compsec/compsec155.html#NkoomHC25
Privacy preserved wireless sensor location protocols based on mobile edge computing.,ROBOT;PRIVACY,Han Jiang 0001; Hao Wang 0007; Zhihua Zheng; Qiuliang Xu,2019,compsec,https://doi.org/10.1016/j.cose.2018.07.023,https://dblp.org/db/journals/compsec/compsec84.html#JiangWZX19
A privacy preserve big data analysis system for wearable wireless sensor network.,ROBOT;PRIVACY,Chunpeng Ge 0001; Changchun Yin; Zhe Liu 0001; Liming Fang 0001; Juncen Zhu; Huading Ling,2020,compsec,https://doi.org/10.1016/j.cose.2020.101887,https://dblp.org/db/journals/compsec/compsec96.html#GeYLFZL20
A Privacy-Preserving Three-Factor Authentication System for IoT-Enabled Wireless Sensor Networks.,ROBOT;PRIVACY,Garima Thakur; Sunil Prajapat; Pankaj Kumar 0006; Chien-Ming Chen 0001,2024,jsa,https://doi.org/10.1016/j.sysarc.2024.103245,https://dblp.org/db/journals/jsa/jsa154.html#ThakurPKC24
Jellyfish dynamic routing protocol with mobile sink for location privacy and congestion avoidance in wireless sensor networks.,ROBOT;PRIVACY,V. Bibin Christopher; J. Jasper,2021,jsa,https://doi.org/10.1016/j.sysarc.2020.101840,https://dblp.org/db/journals/jsa/jsa112.html#ChristopherJ21
Location Privacy in Unattended Wireless Sensor Networks upon the Requirement of Data Survivability.,ROBOT;PRIVACY,Chung-Wei Chen; Yuh-Ren Tsai,2011,jsac,https://doi.org/10.1109/JSAC.2011.110813,https://dblp.org/db/journals/jsac/jsac29.html#ChenT11
Privacy and integrity-preserving data aggregation scheme for wireless sensor networks digital twins.,ROBOT;PRIVACY,Zhiming Zhang; Wei Yang; Fuying Wu; Ping Li,2023,jcloudc,https://doi.org/10.1186/s13677-023-00522-7,https://dblp.org/db/journals/jcloudc/jcloudc12.html#ZhangYWL23
PMHE: a wearable medical sensor assisted framework for health care based on blockchain and privacy computing.,ROBOT;PRIVACY,Jindong Zhao; Wenshuo Wang 0006; Dan Wang; Xuan Wang; Chunxiao Mu,2022,jcloudc,https://doi.org/10.1186/s13677-022-00373-8,https://dblp.org/db/journals/jcloudc/jcloudc11.html#ZhaoWWWM22
FedHIP: Federated learning for privacy-preserving human intention prediction in human-robot collaborative assembly tasks.,ROBOT;PRIVACY,Jiannan Cai; Zhidong Gao; Yuanxiong Guo; Bastian Wibranek; Shuai Li 0018,2024,aei,https://doi.org/10.1016/j.aei.2024.102411,https://dblp.org/db/journals/aei/aei60.html#CaiGGWL24
A privacy-preserving and unobtrusive sitting posture recognition system via pressure array sensor and infrared array sensor for office workers.,ROBOT;PRIVACY,Xiangying Zhang; Junming Fan; Tao Peng 0012; Pai Zheng; Carman K. M. Lee; Renzhong Tang,2022,aei,https://doi.org/10.1016/j.aei.2022.101690,https://dblp.org/db/journals/aei/aei53.html#ZhangFPZLT22
Retracted: Multi-vehicle group-aware data protection model based on differential privacy for autonomous sensor networks.,ROBOT;PRIVACY,N/A,2023,iet-cds,https://doi.org/10.1049/cds2.12140,https://dblp.org/db/journals/iet-cds/iet-cds17.html#YuanWXLDL23
Security and privacy of network transmitted system in the Internet of Robotic Things.,ROBOT;ROBOT;PRIVACY,Abdulrahman Alamer; Sultan Basudan,2022,tjs,https://doi.org/10.1007/s11227-022-04612-2,https://dblp.org/db/journals/tjs/tjs78.html#AlamerB22
Correction to: Loss-based differentiation strategy for privacy preserving of social robots.,ROBOT;PRIVACY,Qinglin Yang; Taiyu Wang; Kaiming Zhu; Junbo Wang 0001; Yu Han; Chunhua Su,2023,tjs,https://doi.org/10.1007/s11227-022-04716-9,https://dblp.org/db/journals/tjs/tjs79.html#YangWZWHS23a
Auditing images collected by sensors in ambient intelligence systems with privacy and high efficiency.,ROBOT;PRIVACY,Juan Zhang; Changsheng Wan; Chunyu Zhang; Xiaojun Guo; Taochen Lu,2021,tjs,https://doi.org/10.1007/s11227-021-03738-z,https://dblp.org/db/journals/tjs/tjs77.html#ZhangWZGL21
Loss-based differentiation strategy for privacy preserving of social robots.,ROBOT;PRIVACY,Qinglin Yang; Taiyu Wang; Kaiming Zhu; Junbo Wang 0001; Yu Han; Chunhua Su,2023,tjs,https://doi.org/10.1007/s11227-022-04660-8,https://dblp.org/db/journals/tjs/tjs79.html#YangWZWHS23
Building a speech recognition system with privacy identification information based on Google Voice for social robots.,ROBOT;PRIVACY,Pei-Chun Lin; Benjamin Yankson; Vishal Chauhan; Manabu Tsukada,2022,tjs,https://doi.org/10.1007/s11227-022-04487-3,https://dblp.org/db/journals/tjs/tjs78.html#LinYCT22
Analysis of location privacy solutions in wireless sensor networks.,ROBOT;PRIVACY,Ruben Rios; Javier L,2011,iet-com,https://doi.org/10.1049/iet-com.2010.0825,https://dblp.org/db/journals/iet-com/iet-com5.html#RiosL11
Privacy-preserving data integration scheme in industrial robot system based on fog computing and edge computing.,ROBOT;PRIVACY,Song Han; Hui Ma; Amir Taherkordi; Dapeng Lan; Yange Chen,2024,iet-com,https://doi.org/10.1049/cmu2.12749,https://dblp.org/db/journals/iet-com/iet-com18.html#HanMTLC24
"Sensors for internet of medical things: State-of-the-art, security and privacy issues, challenges and future directions.",ROBOT;PRIVACY,Partha Pratim Ray; Dinesh Dash; Neeraj Kumar 0001,2020,comcom,https://doi.org/10.1016/j.comcom.2020.05.029,https://dblp.org/db/journals/comcom/comcom160.html#RayDK20
Trusted and privacy-preserving sensor data onloading.,ROBOT;PRIVACY,Yin Liu; Breno Dantas Cruz; Eli Tilevich,2023,comcom,https://doi.org/10.1016/j.comcom.2023.04.027,https://dblp.org/db/journals/comcom/comcom206.html#LiuCT23
Location privacy and resilience in wireless sensor networks querying.,ROBOT;PRIVACY,Roberto Di Pietro; Alexandre Viejo,2011,comcom,https://doi.org/10.1016/j.comcom.2010.05.014,https://dblp.org/db/journals/comcom/comcom34.html#PietroV11
Minimalist security and privacy schemes based on enhanced AES for integrated WISP sensor networks.,ROBOT;PRIVACY,Jia Hao Kong; Li-Minn Ang; Kah Phooi Seng,2013,ijcnds,https://doi.org/10.1504/IJCNDS.2013.055519,https://dblp.org/db/journals/ijcnds/ijcnds11.html#KongAS13
Multi-level data fusion algorithm towards privacy protection in wireless sensor networks.,ROBOT;PRIVACY,Zheng Wang; Liang Li; Chen Ao; Dapeng Wu 0002; Wenjun Zhou; Xiaojun Yu,2020,ijcnds,https://doi.org/10.1504/IJCNDS.2020.109568,https://dblp.org/db/journals/ijcnds/ijcnds25.html#WangLAWZY20
Finding location of fake and phantom source for source location privacy in wireless sensor network.,ROBOT;PRIVACY,Rimjhim; Pradeep Kumar Roy; Jyoti Prakash Singh,2021,ijcnds,https://doi.org/10.1504/IJCNDS.2021.111630,https://dblp.org/db/journals/ijcnds/ijcnds26.html#RimjhimRS21
Context Privacy Preservation for User Validation by Wireless Sensors in the Industrial Metaverse Access System.,ROBOT;PRIVACY,John Owoicho Odeh; Xiaolong Yang; Cosmas Ifeanyi Nwakanma; Sahraoui Dhelim,2024,algorithms,https://doi.org/10.3390/a17060225,https://dblp.org/db/journals/algorithms/algorithms17.html#OdehYND24
SSLP: A Stratification-Based Source Location Privacy Scheme in Underwater Acoustic Sensor Networks.,ROBOT;PRIVACY,Guangjie Han; Hao Wang 0047; James Adu Ansere; Jinfang Jiang; Yan Peng 0001,2020,network,https://doi.org/10.1109/MNET.001.1900478,https://dblp.org/db/journals/network/network34.html#HanWAJP20
Conflicts between Intrusion Detection and Privacy Mechanisms for Wireless Sensor Networks.,ROBOT;PRIVACY,Vashek Matyas; Jir,2013,ieeesp,https://doi.org/10.1109/MSP.2013.111,https://dblp.org/db/journals/ieeesp/ieeesp11.html#MatyasK13
A Secure Privacy-Preserving Data Aggregation Model in Wearable Wireless Sensor Networks.,ROBOT;PRIVACY,Changlun Zhang; Chao Li; Jian Zhang,2015,jece,https://doi.org/10.1155/2015/104286,https://dblp.org/db/journals/jece/jece2015.html#ZhangLZ15
Multiorder Fusion Data Privacy-Preserving Scheme for Wireless Sensor Networks.,ROBOT;PRIVACY,Mingshan Xie; Yong Bai; Mengxing Huang; Zhuhua Hu,2017,jece,https://doi.org/10.1155/2017/3956027,https://dblp.org/db/journals/jece/jece2017.html#XieBHH17
Privacy-Preserving Distributed Iterative Localization for Wireless Sensor Networks.,ROBOT;PRIVACY,Lei Shi 0012; Wei Xing Zheng 0001; Qingchen Liu; Yang Liu 0125; Jinliang Shao,2023,tie,https://doi.org/10.1109/TIE.2022.3231272,https://dblp.org/db/journals/tie/tie70.html#ShiZLLS23
Application of differential privacy to sensor data in water quality monitoring task.,ROBOT;PRIVACY,Audris Arzovs; Sergei Parshutin; Valts Urbanovics; Janis Rubulis; Sandis Dejus,2025,ecoi,https://doi.org/10.1016/j.ecoinf.2025.103019,https://dblp.org/db/journals/ecoi/ecoi86.html#ArzovsPURD25
Integration of cloud-based scheme with industrial wireless sensor network for data publishing in privacy of point source.,ROBOT;PRIVACY,N. V. Ravindhar; S. Sasikumar; N. Bharathiraja,2024,ijcc,https://doi.org/10.1504/IJCC.2024.137408,https://dblp.org/db/journals/ijcc/ijcc13.html#RavindharSB24
A differential privacy protection scheme for sensitive big data in body sensor networks.,ROBOT;PRIVACY,Chi Lin 0001; Pengyu Wang; Houbing Song; Yanhong Zhou; Qing Liu; Guowei Wu,2016,adt,https://doi.org/10.1007/s12243-016-0498-7,https://dblp.org/db/journals/adt/adt71.html#LinWSZLW16
Privacy-Preserving Telecardiology Sensor Networks: Toward a Low-Cost Portable Wireless Hardware/Software Codesign.,ROBOT;PRIVACY,Fei Hu 0001; Meng Jiang 0002; Mark Wagner; De-Cun Dong,2007,titb,https://doi.org/10.1109/TITB.2007.894818,https://dblp.org/db/journals/titb/titb11.html#HuJWD07
PwoP: Intrusion-Tolerant and Privacy-Preserving Sensor Fusion.,ROBOT;PRIVACY,Chenglu Jin; Marten van Dijk; Michael K. Reiter; Haibin Zhang,2018,iacr,https://eprint.iacr.org/2018/1171,https://dblp.org/db/journals/iacr/iacr2018.html#JinDRZ18
Cryptanalysis and improvement of certificateless aggregate signature with conditional privacy-preserving for vehicular sensor networks.,ROBOT;PRIVACY,Jiguo Li 0001; Hong Yuan; Yichen Zhang 0003,2016,iacr,http://eprint.iacr.org/2016/692,https://dblp.org/db/journals/iacr/iacr2016.html#LiYZ16
Security and Privacy for Distributed Multimedia Sensor Networks.,ROBOT;PRIVACY,Deepa Kundur; William Luh; Unoma Ndili Okorafor; Takis Zourntos,2008,pieee,https://doi.org/10.1109/JPROC.2007.909914,https://dblp.org/db/journals/pieee/pieee96.html#KundurLOZ08
Source Location Privacy Protection Algorithm Based on Polyhedral Phantom Routing in Underwater Acoustic Sensor Networks.,ROBOT;PRIVACY,Guangjie Han; Ru Xia; Hao Wang 0047; Aohan Li,2024,iotj,https://doi.org/10.1109/JIOT.2023.3318567,https://dblp.org/db/journals/iotj/iotj11.html#HanX0L24
Novel IoT-Based Privacy-Preserving Yoga Posture Recognition System Using Low-Resolution Infrared Sensors and Deep Learning.,ROBOT;PRIVACY,Munkhjargal Gochoo; Tan-Hsu Tan; Shih-Chia Huang; Tsedevdorj Batjargal; Jun-Wei Hsieh; Fady S. Alnajjar; Yung-Fu Chen,2019,iotj,https://doi.org/10.1109/JIOT.2019.2915095,https://dblp.org/db/journals/iotj/iotj6.html#GochooTHBHAC19
Multiple Thermal Sensor Array Fusion Toward Enabling Privacy-Preserving Human Monitoring Applications.,ROBOT;PRIVACY,Abdallah Naser; Ahmad Lotfi; Junpei Zhong,2022,iotj,https://doi.org/10.1109/JIOT.2022.3150566,https://dblp.org/db/journals/iotj/iotj9.html#NaserLZ22
Privacy-Aware Sensor Network Via Multilayer Nonlinear Processing.,ROBOT;PRIVACY,Xin He; Wee Peng Tay; Lei Huang 0001; Meng Sun 0004; Yi Gong 0001,2019,iotj,https://doi.org/10.1109/JIOT.2019.2941979,https://dblp.org/db/journals/iotj/iotj6.html#HeTHSG19
A Push-Based Probabilistic Method for Source Location Privacy Protection in Underwater Acoustic Sensor Networks.,ROBOT;PRIVACY,Hao Wang 0047; Guangjie Han; Yu Zhang 0001; Ling Xie,2022,iotj,https://doi.org/10.1109/JIOT.2021.3085586,https://dblp.org/db/journals/iotj/iotj9.html#WangHZX22
Residential House Occupancy Detection: Trust-Based Scheme Using Economic and Privacy-Aware Sensors.,ROBOT;PRIVACY,Jun Jiang; Chenli Wang; Thomas Roth; Cuong Nguyen 0004; Patrick Kamongi; Hohyun Lee; Yuhong Liu,2022,iotj,https://doi.org/10.1109/JIOT.2021.3091098,https://dblp.org/db/journals/iotj/iotj9.html#JiangWRNKLL22
EPDB: An Efficient and Privacy-Preserving Electric Charging Scheme in Internet of Robotic Things.,ROBOT;ROBOT;PRIVACY,Di Zhai; Jiqiang Liu; Tao Zhang 0063; Jian Wang 0015; Hongyang Du; Tianhao Liu; Tianxi Wang; Chuan Zhang 0003; Jiawen Kang 0001; Dusit Niyato,2024,iotj,https://doi.org/10.1109/JIOT.2024.3426536,https://dblp.org/db/journals/iotj/iotj11.html#ZhaiLZWDLWZKN24
Protecting Source Location Privacy in IoT-Enabled Wireless Sensor Networks: The Case of Multiple Assets.,ROBOT;PRIVACY,Manjula Raja; Tejodbhav Koduru; Raja Datta,2022,iotj,https://doi.org/10.1109/JIOT.2021.3126171,https://dblp.org/db/journals/iotj/iotj9.html#RajaKD22
Privacy-Preserving Location-Based Data Queries in Fog-Enhanced Sensor Networks.,ROBOT;PRIVACY,Hongcheng Xie; Yu Guo 0003; Xiaohua Jia,2022,iotj,https://doi.org/10.1109/JIOT.2021.3135303,https://dblp.org/db/journals/iotj/iotj9.html#Xie0J22
Energy-Efficient and Privacy-Preserving Data Aggregation Algorithm for Wireless Sensor Networks.,ROBOT;PRIVACY,Lu Zhou 0002; Chunpeng Ge 0001; Simin Hu; Chunhua Su,2020,iotj,https://doi.org/10.1109/JIOT.2019.2959094,https://dblp.org/db/journals/iotj/iotj7.html#ZhouGHS20
A Privacy-Preserving ECG-Based Authentication System for Securing Wireless Body Sensor Networks.,ROBOT;PRIVACY,Wencheng Yang; Song Wang 0003,2022,iotj,https://doi.org/10.1109/JIOT.2021.3109609,https://dblp.org/db/journals/iotj/iotj9.html#YangW22
Privacy-Preserving and Syscall-Based Intrusion Detection System for IoT Spectrum Sensors Affected by Data Falsification Attacks.,ROBOT;PRIVACY,Alberto Huertas Celdr; Pedro Miguel S; Chao Feng 0001; G; Gregorio Mart; Burkhard Stiller,2023,iotj,https://doi.org/10.1109/JIOT.2022.3213889,https://dblp.org/db/journals/iotj/iotj10.html#CeldranSFBPS23
Secure and Privacy-Preserved Data Collection for IoT Wireless Sensors.,ROBOT;PRIVACY,Fatemeh Rezaeibagha; Yi Mu 0001; Ke Huang 0002; Leyou Zhang; Xinyi Huang 0001,2021,iotj,https://doi.org/10.1109/JIOT.2021.3082150,https://dblp.org/db/journals/iotj/iotj8.html#RezaeibaghaMHZH21
CLDP=FATD: Secure Federated Averaging Threat Detection Framework for Intelligent Vehicle Sensor Networks Based on Client-Level Differential Privacy.,ROBOT;PRIVACY,Goodness Oluchi Anyanwu; Hadis Karimipour,2025,iotj,https://doi.org/10.1109/JIOT.2024.3521609,https://dblp.org/db/journals/iotj/iotj12.html#AnyanwuK25
Privacy-Preserving Synthetic Continual Semantic Segmentation for Robotic Surgery.,ROBOT;ROBOT;PRIVACY,Mengya Xu; Mobarakol Islam; Long Bai 0008; Hongliang Ren 0001,2024,tmi,https://doi.org/10.1109/TMI.2024.3364969,https://dblp.org/db/journals/tmi/tmi43.html#XuIBR24
Security and Privacy in Medical Internet of Things and Cluster-Based Wireless Sensor Networks for Health Care.,ROBOT;PRIVACY,Asmaa Salih Hammoodi; Suat; A. Turgut Tuncer; Fatih V.,2020,jmihi,https://doi.org/10.1166/jmihi.2020.2847,https://dblp.org/db/journals/jmihi/jmihi10.html#HammoodiOTC20
Study on privacy node encryption method for wireless sensor networks based on edge computing.,ROBOT;PRIVACY,Yun Wei; Lingnan Zhou,2023,ijris,https://doi.org/10.1504/IJRIS.2023.10050215,https://dblp.org/db/journals/ijris/ijris15.html#WeiZ23
Thermal Imaging in Robotics as a Privacy-Enhancing or Privacy-Invasive Measure? Misconceptions of Privacy when Using Thermal Cameras in Robots.,ROBOT;ROBOT;PRIVACY,Naomi Lintvedt,2023,digitalsociety,https://doi.org/10.1007/s44206-023-00060-4,https://dblp.org/db/journals/digitalsociety/digitalsociety2.html#Lintvedt23
PSTRM: Privacy-aware sociopsychological trust and reputation model for wireless sensor networks.,ROBOT;PRIVACY,Henry Nunoo-Mensah; Kwame Osei Boateng; James Dzisi Gadze,2020,ppna,https://doi.org/10.1007/s12083-020-00906-5,https://dblp.org/db/journals/ppna/ppna13.html#Nunoo-MensahBG20
MimiBS: Mimicking Base-Station to Provide Location Privacy Protection in Wireless Sensor Networks.,ROBOT;PRIVACY,Yawar Abbas Bangash; Lingfang Zeng; Dan Feng 0001,2017,jcst,https://doi.org/10.1007/s11390-017-1777-0,https://dblp.org/db/journals/jcst/jcst32.html#BangashZF17
Privacy-preserving human action recognition as a remote cloud service using RGB-D sensors and deep CNN.,ROBOT;PRIVACY,Amitesh Singh Rajput; Balasubramanian Raman; Javed Imran,2020,eswa,https://doi.org/10.1016/j.eswa.2020.113349,https://dblp.org/db/journals/eswa/eswa152.html#RajputRI20
Privacy Protection for Wireless Medical Sensor Data.,ROBOT;PRIVACY,Xun Yi; Athman Bouguettaya; Dimitrios Georgakopoulos 0001; Andy Song; Jan Willemson,2016,tdsc,https://doi.org/10.1109/TDSC.2015.2406699,https://dblp.org/db/journals/tdsc/tdsc13.html#YiBGSW16
REAL: A Reciprocal Protocol for Location Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Jia-Dong Zhang; Chi-Yin Chow,2015,tdsc,https://doi.org/10.1109/TDSC.2014.2366467,https://dblp.org/db/journals/tdsc/tdsc12.html#ZhangC15
Incorporating privacy by design in body sensor networks for medical applications: A privacy and data protection framework.,ROBOT;PRIVACY,Christos Kalloniatis; Costas Lambrinoudakis; Mathias Musahl; Athanasios G. Kanatas; Stefanos Gritzalis,2021,comsis,https://doi.org/10.2298/CSIS200922057K,https://dblp.org/db/journals/comsis/comsis18.html#KalloniatisLMKG21
Preserving source- and sink-location privacy in sensor networks.,ROBOT;PRIVACY,Sangho Lee 0001; Jong Kim 0001; Yoonho Kim,2016,comsis,https://doi.org/10.2298/CSIS141027040L,https://dblp.org/db/journals/comsis/comsis13.html#LeeKK16
Recent advancements in privacy-aware protocols of source location privacy in wireless sensor networks: A survey.,ROBOT;PRIVACY,Pradeep Roy; Asis Kumar Tripathy; Sunil Singh; Kuan-Ching Li,2022,comsis,https://doi.org/10.2298/csis211009007r,https://dblp.org/db/journals/comsis/comsis19.html#RoyTSL22
Cyber Physical Sensors and Actuators for Privacy- and Cost-Aware Optimization of User-Generated Content Provisioning.,ROBOT;PRIVACY,Paolo Bellavista; Carlo Giannelli,2015,ijdsn,https://doi.org/10.1155/2015/396136,https://dblp.org/db/journals/ijdsn/ijdsn11.html#BellavistaG15
Location Privacy and Energy Preservation in Sensor Allocation Systems.,ROBOT;PRIVACY,Hosam Rowaihy,2012,ijdsn,https://doi.org/10.1155/2012/197592,https://dblp.org/db/journals/ijdsn/ijdsn8.html#Rowaihy12
Secure Two-Party Distance Computation Protocols with a Semihonest Third Party and Randomization for Privacy Protection in Wireless Sensor Networks.,ROBOT;PRIVACY,Haiping Huang; Tianhe Gong; Ping Chen; Guoxia Qiu; Ruchuan Wang 0001,2015,ijdsn,https://doi.org/10.1155/2015/475150,https://dblp.org/db/journals/ijdsn/ijdsn11.html#HuangGCQW15
A novel privacy- and integrity-preserving approach for multidimensional data range queries in two-tiered wireless sensor networks.,ROBOT;PRIVACY,Lei Wang 0069; Meng Zhao; Jin Chen; Xueyong Li; Zhiping Chen; Yihong Tang; Sai Zou,2019,ijdsn,https://doi.org/10.1177/1550147719855893,https://dblp.org/db/journals/ijdsn/ijdsn15.html#WangZCLCTZ19
A Balance Privacy-Preserving Data Aggregation Model in Wireless Sensor Networks.,ROBOT;PRIVACY,Changlun Zhang; Chao Li; Yi Zhao,2015,ijdsn,https://doi.org/10.1155/2015/937280,https://dblp.org/db/journals/ijdsn/ijdsn11.html#ZhangLZ15
Energy Efficient Source Location Privacy Protecting Scheme in Wireless Sensor Networks Using Ant Colony Optimization.,ROBOT;PRIVACY,Liming Zhou; Qiaoyan Wen,2014,ijdsn,https://doi.org/10.1155/2014/920510,https://dblp.org/db/journals/ijdsn/ijdsn10.html#ZhouW14
Protecting Data Source Location Privacy in Wireless Sensor Networks against a Global Eavesdropper.,ROBOT;PRIVACY,Rong-hua Hu; Xiao-Mei Dong; Da-ling Wang,2014,ijdsn,https://doi.org/10.1155/2014/492802,https://dblp.org/db/journals/ijdsn/ijdsn10.html#HuDW14a
Energy-efficient and privacy-preserving spatial range aggregation query processing in wireless sensor networks.,ROBOT;PRIVACY,Liang Liu 0006; Zhenhai Hu; Lisong Wang,2019,ijdsn,https://doi.org/10.1177/1550147719861005,https://dblp.org/db/journals/ijdsn/ijdsn15.html#LiuHW19
Privacy Protection Based Secure Data Transaction Protocol for Smart Sensor Meter in Smart Grid.,ROBOT;PRIVACY,Woong Go; SeulKi Choi; Jin Kwak,2013,ijdsn,https://doi.org/10.1155/2013/829721,https://dblp.org/db/journals/ijdsn/ijdsn9.html#GoCK13
"Trust, Security, and Privacy in Next-Generation Wireless Sensor Networks.",ROBOT;PRIVACY,Muhammad Khurram Khan; Yang Xiang 0001; Shi-Jinn Horng; Hsiao-Hwa Chen,2013,ijdsn,https://doi.org/10.1155/2013/956736,https://dblp.org/db/journals/ijdsn/ijdsn9.html#KhanXHC13
Hilbert-Curve Based Data Aggregation Scheme to Enforce Data Privacy and Data Integrity for Wireless Sensor Networks.,ROBOT;PRIVACY,Yong-Ki Kim 0001; Hyunjo Lee; Min Yoon; Jae-Woo Chang,2013,ijdsn,https://doi.org/10.1155/2013/217876,https://dblp.org/db/journals/ijdsn/ijdsn9.html#KimLYC13
